0.3080,-0.5000,-0.7860,0.8020,0.2520,0.3920,0.1160
0.3068,-0.4962,-0.7740,0.7762,0.2551,0.3939,0.1101
0.3063,-0.4926,-0.7623,0.7509,0.2581,0.3954,0.1041
0.3076,-0.4905,-0.7510,0.7293,0.2609,0.3963,0.0980
0.3081,-0.4959,-0.7442,0.7277,0.2635,0.3967,0.0918
0.3080,-0.5038,-0.7390,0.7322,0.2661,0.3970,0.0857
0.3079,-0.5117,-0.7339,0.7367,0.2685,0.3975,0.0798
0.3078,-0.5195,-0.7289,0.7411,0.2710,0.3982,0.0741
0.3077,-0.5272,-0.7240,0.7454,0.2734,0.3990,0.0687
0.3077,-0.5349,-0.7192,0.7496,0.2758,0.3999,0.0635
0.3076,-0.5426,-0.7146,0.7539,0.2781,0.4010,0.0585
0.3075,-0.5502,-0.7101,0.7580,0.2804,0.4022,0.0537
0.3074,-0.5578,-0.7058,0.7621,0.2827,0.4036,0.0490
0.3074,-0.5654,-0.7015,0.7661,0.2850,0.4050,0.0446
0.3074,-0.5729,-0.6974,0.7701,0.2872,0.4066,0.0404
0.3074,-0.5804,-0.6933,0.7741,0.2894,0.4083,0.0363
0.3074,-0.5879,-0.6894,0.7781,0.2915,0.4101,0.0324
0.3075,-0.5954,-0.6856,0.7820,0.2937,0.4121,0.0287
0.3075,-0.6029,-0.6819,0.7860,0.2958,0.4141,0.0252
0.3077,-0.6103,-0.6783,0.7898,0.2979,0.4162,0.0218
0.3078,-0.6178,-0.6748,0.7938,0.3000,0.4185,0.0186
0.3080,-0.6252,-0.6714,0.7978,0.3020,0.4208,0.0155
0.3082,-0.6326,-0.6681,0.8017,0.3040,0.4233,0.0126
0.3084,-0.6401,-0.6649,0.8057,0.3060,0.4258,0.0098
0.3087,-0.6475,-0.6618,0.8097,0.3080,0.4285,0.0072
0.3090,-0.6549,-0.6588,0.8137,0.3099,0.4312,0.0047
0.3094,-0.6623,-0.6559,0.8177,0.3119,0.4340,0.0023
0.3098,-0.6698,-0.6530,0.8218,0.3138,0.4369,0.0001
0.3102,-0.6772,-0.6503,0.8259,0.3157,0.4399,-0.0020
0.3107,-0.6847,-0.6476,0.8301,0.3175,0.4430,-0.0040
0.3112,-0.6921,-0.6450,0.8343,0.3194,0.4461,-0.0058
0.3117,-0.6996,-0.6425,0.8385,0.3212,0.4494,-0.0076
0.3123,-0.7071,-0.6401,0.8428,0.3230,0.4527,-0.0092
0.3129,-0.7145,-0.6377,0.8471,0.3248,0.4561,-0.0107
0.3135,-0.7218,-0.6354,0.8515,0.3265,0.4596,-0.0121
0.3142,-0.7289,-0.6332,0.8560,0.3283,0.4631,-0.0134
0.3149,-0.7360,-0.6311,0.8606,0.3300,0.4668,-0.0147
0.3156,-0.7429,-0.6290,0.8652,0.3317,0.4704,-0.0158
0.3164,-0.7497,-0.6270,0.8699,0.3333,0.4742,-0.0168
0.3171,-0.7565,-0.6250,0.8747,0.3350,0.4780,-0.0178
0.3179,-0.7631,-0.6231,0.8795,0.3366,0.4819,-0.0186
0.3187,-0.7696,-0.6213,0.8845,0.3383,0.4858,-0.0194
0.3196,-0.7760,-0.6195,0.8894,0.3399,0.4898,-0.0202
0.3204,-0.7823,-0.6177,0.8945,0.3415,0.4939,-0.0208
0.3213,-0.7885,-0.6161,0.8997,0.3430,0.4980,-0.0214
0.3222,-0.7947,-0.6144,0.9049,0.3446,0.5021,-0.0219
0.3231,-0.8007,-0.6128,0.9102,0.3461,0.5063,-0.0224
0.3240,-0.8067,-0.6112,0.9156,0.3476,0.5106,-0.0228
0.3249,-0.8126,-0.6097,0.9211,0.3491,0.5148,-0.0231
0.3258,-0.8184,-0.6082,0.9267,0.3506,0.5192,-0.0234
0.3268,-0.8241,-0.6068,0.9323,0.3521,0.5235,-0.0237
0.3277,-0.8297,-0.6054,0.9380,0.3535,0.5279,-0.0239
0.3287,-0.8353,-0.6040,0.9435,0.3550,0.5324,-0.0241
0.3296,-0.8409,-0.6027,0.9491,0.3564,0.5368,-0.0242
0.3305,-0.8463,-0.6014,0.9545,0.3578,0.5413,-0.0243
0.3314,-0.8518,-0.6002,0.9599,0.3591,0.5459,-0.0243
0.3323,-0.8572,-0.5990,0.9653,0.3605,0.5504,-0.0243
0.3332,-0.8625,-0.5979,0.9705,0.3619,0.5550,-0.0243
0.3340,-0.8678,-0.5968,0.9758,0.3632,0.5596,-0.0243
0.3349,-0.8730,-0.5958,0.9810,0.3645,0.5643,-0.0242
0.3358,-0.8782,-0.5947,0.9862,0.3658,0.5689,-0.0241
